filename,overall_entropy,entropy_text,max_section_entropy,packer_detected,section_name_anomaly,num_imports,virtual_size_discrepancy,_pack_indicators
714_oid2name.exe,6.018135,6.17138,6.17138,0,0,117,0,0
713_isolationtester.exe,6.06494,6.221225,6.221225,0,0,107,0,0
710_dropuser.exe,6.110647,6.201333,6.201333,0,0,166,0,0
709_dropdb.exe,6.108005,6.203036,6.203036,0,0,166,0,0
708_createuser.exe,6.121917,6.210763,6.210763,0,0,171,0,0
707_createdb.exe,6.110522,6.206671,6.206671,0,0,169,0,0
706_clusterdb.exe,6.115398,6.187871,6.187871,0,0,168,0,0
905_gi-compile-repository.exe,6.345264,6.377564,6.377564,0,0,179,0,0
5221_dumpchk.exe,6.866767,5.455222,5.455222,0,0,34,0,0
5224_sigcheck.exe,6.465046,6.607547,6.610664,0,0,203,0,0
5229_BridgeCommunication.exe,6.555786,6.261261,6.261261,0,0,406,0,0
5230_DeviceControlTool.exe,6.393965,6.223088,6.223088,0,0,177,0,0
5199_dumpchk.exe,6.865907,5.455222,5.455222,0,0,34,0,0
5202_sigcheck.exe,6.465246,6.607547,6.610664,0,0,203,0,0
5210_dumpchk.exe,6.869499,5.455222,5.455222,0,0,34,0,0
5213_sigcheck.exe,6.465205,6.607547,6.610664,0,0,203,0,0
880_fax2tiff.exe,5.16869,5.814823,5.814823,0,0,75,0,0
879_fax2ps.exe,5.284365,5.995872,5.995872,0,0,73,0,0
877_dwebp.exe,5.793059,6.213902,6.213902,0,0,86,0,0
875_dumpdoc.exe,6.189314,6.140209,6.140209,0,0,403,0,0
874_dumpcpp.exe,6.240711,6.147976,6.147976,0,0,455,0,0
873_dot_builtins.exe,4.864514,5.598346,5.598346,0,0,64,0,0
904_geosop.exe,6.239791,6.231992,6.231992,0,0,283,0,0
903_geod.exe,5.511133,6.078471,6.078471,0,0,80,0,0
893_gdbus.exe,5.769706,6.014243,6.014243,0,0,151,0,0
892_gc.exe,5.077376,5.865075,5.865075,0,0,72,0,0
891_fribidi.exe,5.485694,6.022824,6.022824,0,0,63,0,0
720_pg_controldata.exe,6.298527,6.183929,6.281763,0,0,137,0,0
849_balsam.exe,5.569186,5.996957,5.996957,0,0,132,0,0
848_assistant.exe,6.370911,6.198016,6.341206,0,0,1797,0,0
847_acyclic.exe,4.951303,5.816982,5.816982,0,0,59,0,0
843_gui.exe,5.813215,6.308064,6.308064,0,0,61,0,0
5191_ElevocAudioManager.exe,6.375041,6.295331,6.295331,0,0,170,0,0
5192_ElevocControlService.exe,6.649269,6.295802,6.295802,0,0,213,0,0
872_dot2gxl.exe,5.828998,6.159549,6.159549,0,0,115,0,0
870_djpeg.exe,5.85519,6.247013,6.247013,0,0,80,0,0
869_dijkstra.exe,5.092778,5.945465,5.945465,0,0,77,0,0
868_diffimg.exe,5.128011,5.974483,5.974483,0,0,66,0,0
867_designer.exe,6.033791,6.208625,6.208625,0,0,1574,0,0
864_cwebp.exe,5.933643,6.146231,6.146231,0,0,107,0,0
863_cs2cs.exe,5.987761,6.100643,6.100643,0,0,142,0,0
860_cjpeg.exe,6.29429,6.377863,6.377863,0,0,82,0,0
858_cct.exe,5.985403,6.242183,6.242183,0,0,146,0,0
857_ccomps.exe,5.558871,5.992016,5.992016,0,0,94,0,0
2911_vsstrace.exe,5.748974,5.998636,5.998636,0,0,101,0,0
2912_vstorcontrol.exe,6.060129,6.14909,6.14909,0,0,141,0,0
2913_vswriter.exe,5.904673,6.241618,6.241618,0,0,183,0,0
2914_winmdidl.exe,6.126059,6.221254,6.221254,0,0,127,0,0
2916_wsddebug_client.exe,5.724411,6.102203,6.102203,0,0,88,0,0
2917_wsddebug_host.exe,5.739961,6.104262,6.104262,0,0,78,0,0
2918_wstracedump.exe,6.172338,6.273933,6.273933,0,0,74,0,0
2919_wstraceutil.exe,6.111673,6.352086,6.352086,0,0,98,0,0
2921_xpsanalyzer.exe,5.915115,6.113606,6.113606,0,0,129,0,0
5179_igfxSDK.exe,6.131429,6.314728,6.314728,0,2,241,0,0
856_ccapiserver.exe,5.697207,5.530692,5.530692,0,0,164,0,0
855_canbusutil.exe,5.694639,5.948148,5.948148,0,0,179,0,0
854_bsdtar.exe,6.417808,6.422928,6.422928,0,0,305,0,0
852_bsdcat.exe,5.602555,6.224231,6.224231,0,0,123,0,0
851_brotli.exe,5.55112,5.969008,5.969008,0,0,85,0,0
850_bcomps.exe,5.382617,6.133113,6.133113,0,0,81,0,0
836_cli-32.exe,5.815098,6.31165,6.31165,0,0,61,0,0
835_Pythonwin.exe,4.970013,5.93578,5.93578,0,0,162,0,0
834_w64.exe,6.07162,6.397459,6.397459,0,0,94,0,0
833_w64-arm.exe,6.091655,6.434787,6.434787,0,0,92,0,0
832_w32.exe,6.132413,6.475502,6.475502,0,0,93,0,0
831_t64.exe,6.086881,6.386572,6.386572,0,0,86,0,0
830_t64-arm.exe,6.098202,6.428076,6.428076,0,0,86,0,0
829_t32.exe,6.157298,6.459835,6.459835,0,0,85,0,0
828_inject_dll_amd64.exe,6.248355,6.471044,6.471044,0,2,92,0,0
2298_uc_connector.exe,6.608638,6.575731,6.575731,0,3,345,0,0
2301_setup.exe,6.524639,6.549425,6.549425,0,4,254,0,0
2302_AppVDllSurrogate.exe,6.343992,6.457252,6.457252,0,0,103,0,0
2303_AppVDllSurrogate32.exe,6.343992,6.457252,6.457252,0,0,103,0,0
2305_AppVLP.exe,6.65171,6.63843,6.63843,0,2,101,0,0
2306_Integrator.exe,6.542044,6.668105,6.668105,0,0,360,0,0
2909_vshadow.exe,5.969451,6.240382,6.240382,0,0,148,0,0
2282_pwahelper.exe,6.551447,6.537778,6.537778,0,3,196,0,0
2283_uc_connector.exe,6.608608,6.575691,6.575691,0,3,345,0,0
2286_setup.exe,6.525012,6.549589,6.549589,0,4,254,0,0
2287_cookie_exporter.exe,6.111937,6.443641,6.443641,0,2,71,0,0
2288_elevated_tracing_service.exe,6.582745,6.543697,6.543697,0,4,413,0,0
2289_elevation_service.exe,6.618554,6.602763,6.602763,0,4,236,0,0
2290_identity_helper.exe,6.553222,6.535445,6.535445,0,3,228,0,0
2291_mscopilot.exe,6.562783,6.539632,6.539632,0,5,263,0,0
2292_msedge.exe,6.500327,6.539592,6.539592,0,5,263,0,0
2293_msedgewebview2.exe,6.544732,6.539651,6.539651,0,5,263,0,0
2294_msedge_proxy.exe,6.539282,6.533395,6.533395,0,3,206,0,0
2295_msedge_pwa_launcher.exe,6.584801,6.542173,6.578325,0,4,214,0,0
2296_notification_helper.exe,6.546541,6.524895,6.524895,0,4,212,0,0
2297_pwahelper.exe,6.5515,6.537776,6.537776,0,3,196,0,0
840_gui-32.exe,5.813215,6.308064,6.308064,0,0,61,0,0
839_cli.exe,5.815098,6.31165,6.31165,0,0,61,0,0
818_VBoxSDS.exe,5.098521,5.958353,5.958353,0,0,190,0,0
815_VBoxManage.exe,6.304673,6.144142,6.144142,0,0,410,0,0
813_VBoxExtPackHelperApp.exe,6.298695,5.954056,5.954056,0,0,205,0,0
811_VBoxDrvInst.exe,6.305101,6.067284,6.067284,0,0,157,0,0
810_VBoxBugReport.exe,6.200201,5.895588,5.895588,0,0,191,0,0
809_VBoxBalloonCtrl.exe,6.288472,6.125222,6.125222,0,0,204,0,0
2272_cookie_exporter.exe,6.11278,6.443641,6.443641,0,2,71,0,0
2273_elevated_tracing_service.exe,6.586213,6.544775,6.544775,0,4,412,0,0
2274_elevation_service.exe,6.618575,6.602772,6.602772,0,4,236,0,0
2275_identity_helper.exe,6.553211,6.535444,6.535444,0,3,228,0,0
2276_mscopilot.exe,6.54897,6.539542,6.539542,0,5,262,0,0
2277_msedge.exe,6.487077,6.539527,6.539527,0,5,262,0,0
2278_msedgewebview2.exe,6.530673,6.539529,6.539529,0,5,262,0,0
2279_msedge_proxy.exe,6.539308,6.533398,6.533398,0,3,206,0,0
2280_msedge_pwa_launcher.exe,6.584726,6.542129,6.578384,0,4,214,0,0
2281_notification_helper.exe,6.546279,6.524366,6.524366,0,4,212,0,0
2245_elevation_service.exe,6.618554,6.602763,6.602763,0,4,236,0,0
2246_identity_helper.exe,6.553222,6.535445,6.535445,0,3,228,0,0
2247_mscopilot.exe,6.562783,6.539632,6.539632,0,5,263,0,0
2248_msedge.exe,6.500327,6.539592,6.539592,0,5,263,0,0
2249_msedgewebview2.exe,6.544732,6.539651,6.539651,0,5,263,0,0
2250_msedge_proxy.exe,6.539282,6.533395,6.533395,0,3,206,0,0
2251_msedge_pwa_launcher.exe,6.584801,6.542173,6.578325,0,4,214,0,0
2252_notification_helper.exe,6.546541,6.524895,6.524895,0,4,212,0,0
2253_pwahelper.exe,6.5515,6.537776,6.537776,0,3,196,0,0
2254_uc_connector.exe,6.608638,6.575731,6.575731,0,3,345,0,0
2257_setup.exe,6.524639,6.549425,6.549425,0,4,254,0,0
2264_MicrosoftEdgeUpdateComRegisterShell64.exe,5.966632,6.488714,6.488714,0,2,101,0,0
824_micromamba.exe,6.629002,6.593175,6.593175,0,0,632,0,0
821_VirtualBox.exe,6.24033,6.257537,6.257537,0,0,4282,0,0
820_VBoxWebSrv.exe,6.526938,6.207186,6.482553,0,0,327,0,0
819_VBoxSVC.exe,6.411128,6.211939,6.270151,0,0,981,0,0
1100_webpmux.exe,5.751109,6.033439,6.033439,0,0,81,0,0
1099_webpinfo.exe,5.871829,6.150465,6.150465,0,0,65,0,0
1098_unflatten.exe,5.021711,5.85069,5.85069,0,0,60,0,0
1097_uic.exe,6.253996,6.190639,6.190639,0,0,278,0,0
1095_tred.exe,4.888977,5.927885,5.927885,0,0,59,0,0
1094_transicc.exe,6.442176,6.521235,6.521235,0,2,85,0,0
1093_tracegen.exe,6.123428,6.395459,6.395459,0,0,144,0,0
2234_msedgewebview2.exe,6.544732,6.539651,6.539651,0,5,263,0,0
2235_msedge_proxy.exe,6.539282,6.533395,6.533395,0,3,206,0,0
2236_msedge_pwa_launcher.exe,6.584801,6.542173,6.578325,0,4,214,0,0
2237_notification_helper.exe,6.546541,6.524895,6.524895,0,4,212,0,0
2238_pwahelper.exe,6.5515,6.537776,6.537776,0,3,196,0,0
2239_uc_connector.exe,6.608638,6.575731,6.575731,0,3,345,0,0
2242_setup.exe,6.524639,6.549425,6.549425,0,4,254,0,0
2243_cookie_exporter.exe,6.111937,6.443641,6.443641,0,2,71,0,0
2244_elevated_tracing_service.exe,6.582745,6.543697,6.543697,0,4,413,0,0
65_gui-32.exe,6.390959,6.618136,6.618136,0,0,79,0,0
66_gui-64.exe,6.11462,6.378703,6.378703,0,0,81,0,0
67_gui-arm64.exe,6.050854,6.414628,6.414628,0,0,78,0,0
68_gui.exe,6.390959,6.618136,6.618136,0,0,79,0,0
72_setup.exe,6.073424,6.411927,6.411927,0,3,343,0,0
2227_setup.exe,6.525012,6.549589,6.549589,0,4,254,0,0
2228_cookie_exporter.exe,6.111937,6.443641,6.443641,0,2,71,0,0
2229_elevated_tracing_service.exe,6.582745,6.543697,6.543697,0,4,413,0,0
2230_elevation_service.exe,6.618554,6.602763,6.602763,0,4,236,0,0
2231_identity_helper.exe,6.553222,6.535445,6.535445,0,3,228,0,0
2232_mscopilot.exe,6.562783,6.539632,6.539632,0,5,263,0,0
2233_msedge.exe,6.500327,6.539592,6.539592,0,5,263,0,0
808_VBoxAutostartSvc.exe,6.282617,6.024797,6.024797,0,0,200,0,0
806_openssl.exe,6.35362,6.302274,6.616137,0,0,1762,0,0
1105_wrjpgcom.exe,6.220198,6.501218,6.501218,0,2,80,0,0
1101_windeployqt.exe,6.226084,6.355581,6.355581,0,0,186,0,0
45_AcroScanBroker.exe,6.296746,6.387276,6.387276,0,2,589,0,0
46_FullTrustNotifier.exe,6.395157,6.315698,6.506258,0,0,184,0,0
48_Acrobat.exe,6.236087,6.436766,6.707478,0,2,587,0,0
49_PrintInf64.exe,6.312381,6.507347,6.507347,0,2,85,0,0
51_HTML2PDFWrapFor64Bit.exe,6.0901,6.209652,6.751494,0,0,97,0,0
53_blender.exe,6.547694,6.525097,7.129857,0,2,3828,0,0
55_t32.exe,6.157298,6.459835,6.459835,0,0,85,0,0
56_t64-arm.exe,6.098202,6.428076,6.428076,0,0,86,0,0
57_t64.exe,6.086881,6.386572,6.386572,0,0,86,0,0
58_w32.exe,6.132413,6.475502,6.475502,0,0,93,0,0
59_w64-arm.exe,6.091655,6.434787,6.434787,0,0,92,0,0
60_w64.exe,6.07162,6.397459,6.397459,0,0,94,0,0
61_cli-32.exe,6.383103,6.611199,6.611199,0,0,79,0,0
62_cli-64.exe,6.129445,6.366763,6.366763,0,0,81,0,0
63_cli-arm64.exe,6.059716,6.42816,6.42816,0,0,78,0,0
64_cli.exe,6.383103,6.611199,6.611199,0,0,79,0,0
22_ADelRCP.exe,4.912962,5.743225,5.743225,0,0,234,0,0
23_ADNotificationManager.exe,5.614762,5.635181,5.635181,0,0,219,0,0
24_Adobe Crash Processor.exe,6.495611,6.442142,6.442142,0,0,296,0,0
26_CPInstCU.exe,6.253478,6.276397,6.276397,0,0,202,0,0
28_CRWindowsClientService.exe,6.480125,6.439127,6.439127,0,0,373,0,0
29_Eula.exe,5.969104,6.14007,6.14007,0,0,209,0,0
30_LogTransport2.exe,6.547462,6.485529,6.485529,0,0,352,0,0
31_ShowAppPickerForPDF.exe,6.173369,6.103821,6.103821,0,0,158,0,0
32_AcroCEF.exe,6.165858,6.409346,6.409346,0,3,284,0,0
35_FullTrustNotifier.exe,6.395622,6.315567,6.507538,0,0,184,0,0
36_AcroShareTarget.exe,6.088304,6.096823,6.096823,0,0,124,0,0
37_WCChromeNativeMessagingHost.exe,6.27991,6.326268,6.326268,0,0,282,0,0
41_AdobeFips.exe,6.658584,6.69957,6.69957,0,2,192,0,0
42_32BitMAPIBroker.exe,6.491373,6.282766,6.573696,0,0,127,0,0
43_64BitMAPIBroker.exe,6.357781,6.39961,6.39961,0,2,115,0,0
44_MSRMSPIBroker.exe,6.346513,6.251161,6.251161,0,2,259,0,0
1091_tificc.exe,6.33902,6.429693,6.429693,0,0,111,0,0
1087_tiffinfo.exe,5.329007,6.015831,6.015831,0,0,82,0,0
1086_tiffdump.exe,5.2648,5.972259,5.972259,0,0,62,0,0
1085_tiffdither.exe,5.220261,6.023024,6.023024,0,0,61,0,0
1084_tiffcrop.exe,6.296287,6.275364,6.275364,0,0,99,0,0
1083_tiffcp.exe,5.846425,6.100248,6.100248,0,0,90,0,0
1082_tiffcmp.exe,5.376725,6.110184,6.110184,0,0,55,0,0
1081_tiff2rgba.exe,5.112349,5.895536,5.895536,0,0,71,0,0
1080_tiff2ps.exe,6.049597,6.299618,6.299618,0,0,88,0,0
1079_tiff2pdf.exe,6.127511,6.173363,6.173363,0,0,99,0,0
1078_tiff2bw.exe,5.350824,6.146261,6.146261,0,0,64,0,0
1077_testsolv.exe,5.265568,5.982058,5.982058,0,0,100,0,0
18_acrodist.exe,4.450541,5.491906,5.491906,0,0,175,0,0
19_AcroShareTarget.exe,6.088304,6.096823,6.096823,0,0,124,0,0
20_AcroTextExtractor.exe,6.277464,6.167992,6.167992,0,0,135,0,0
21_acrotray.exe,6.496667,6.35554,6.35554,0,2,774,0,0
2221_msedge_pwa_launcher.exe,6.584726,6.542129,6.578384,0,4,214,0,0
2222_notification_helper.exe,6.546279,6.524366,6.524366,0,4,212,0,0
2223_pwahelper.exe,6.551447,6.537778,6.537778,0,3,196,0,0
2224_uc_connector.exe,6.608608,6.575691,6.575691,0,3,345,0,0
4_nginx.exe,5.977515,5.801147,6.30267,0,2,226,0,0
6_php-cgi.exe,5.063837,6.141868,6.141868,0,0,250,0,0
7_php-win.exe,4.496703,5.926704,5.926704,0,0,190,0,0
8_php.exe,5.488108,6.205333,6.205333,0,0,274,0,0
9_phpdbg.exe,5.985005,6.2293,6.2293,0,0,299,0,0
10_7z.exe,6.213993,6.323547,6.323547,0,0,136,0,0
12_7zG.exe,6.15332,6.331378,6.331378,0,0,212,0,0
14_Acrobat.exe,6.189615,6.362001,6.480053,0,3,605,0,0
15_AcrobatInfo.exe,6.330325,6.091725,6.091725,0,0,81,0,0
16_acrobat_sl.exe,6.195832,6.113101,6.113101,0,0,86,0,0
17_AcroBroker.exe,6.692786,6.767009,6.767009,0,0,363,0,0
1092_tjbench.exe,6.360034,6.498861,6.498861,0,2,113,0,0
2203_msedge_proxy.exe,6.539282,6.533395,6.533395,0,3,206,0,0
2204_msedge_pwa_launcher.exe,6.584801,6.542173,6.578325,0,4,214,0,0
2205_notification_click_helper.exe,6.546541,6.524895,6.524895,0,4,212,0,0
2206_notification_helper.exe,6.546541,6.524895,6.524895,0,4,212,0,0
2207_passkey_authenticator_plugin.exe,6.546541,6.524895,6.524895,0,4,212,0,0
2208_pwahelper.exe,6.5515,6.537776,6.537776,0,3,196,0,0
2209_uc_connector.exe,6.608638,6.575731,6.575731,0,3,345,0,0
2212_setup.exe,6.524639,6.549425,6.549425,0,4,254,0,0
2213_cookie_exporter.exe,6.11278,6.443641,6.443641,0,2,71,0,0
2214_elevated_tracing_service.exe,6.586213,6.544775,6.544775,0,4,412,0,0
2215_elevation_service.exe,6.618575,6.602772,6.602772,0,4,236,0,0
2216_identity_helper.exe,6.553211,6.535444,6.535444,0,3,228,0,0
2217_mscopilot.exe,6.54897,6.539542,6.539542,0,5,262,0,0
2218_msedge.exe,6.487077,6.539527,6.539527,0,5,262,0,0
2219_msedgewebview2.exe,6.530673,6.539529,6.539529,0,5,262,0,0
2220_msedge_proxy.exe,6.539308,6.533398,6.533398,0,3,206,0,0
2185_msedgewebview2.exe,6.530673,6.539529,6.539529,0,5,262,0,0
2186_msedge_proxy.exe,6.539308,6.533398,6.533398,0,3,206,0,0
2187_msedge_pwa_launcher.exe,6.584726,6.542129,6.578384,0,4,214,0,0
2188_notification_click_helper.exe,6.546279,6.524366,6.524366,0,4,212,0,0
2189_notification_helper.exe,6.546279,6.524366,6.524366,0,4,212,0,0
2190_passkey_authenticator_plugin.exe,6.546279,6.524366,6.524366,0,4,212,0,0
2191_pwahelper.exe,6.551447,6.537778,6.537778,0,3,196,0,0
2192_uc_connector.exe,6.608608,6.575691,6.575691,0,3,345,0,0
2195_setup.exe,6.525012,6.549589,6.549589,0,4,254,0,0
2196_cookie_exporter.exe,6.111937,6.443641,6.443641,0,2,71,0,0
2197_elevated_tracing_service.exe,6.582745,6.543697,6.543697,0,4,413,0,0
2198_elevation_service.exe,6.618554,6.602763,6.602763,0,4,236,0,0
2199_identity_helper.exe,6.553222,6.535445,6.535445,0,3,228,0,0
2200_mscopilot.exe,6.562783,6.539632,6.539632,0,5,263,0,0
2201_msedge.exe,6.500327,6.539592,6.539592,0,5,263,0,0
2202_msedgewebview2.exe,6.544732,6.539651,6.539651,0,5,263,0,0
1071_sqlite3.exe,6.596623,6.527635,6.527635,0,2,148,0,0
1069_sccmap.exe,5.141264,5.875414,5.875414,0,0,87,0,0
1068_repc.exe,6.019525,6.263012,6.263012,0,0,328,0,0
1067_rdjpgcom.exe,6.257764,6.496482,6.496482,0,2,84,0,0
1066_rcc.exe,6.209533,6.372606,6.372606,0,0,157,0,0
1065_rbox.exe,6.043545,6.311393,6.311393,0,0,65,0,0
1064_raw2tiff.exe,5.608191,6.107985,6.107985,0,0,68,0,0
1062_qvoronoi.exe,6.508255,6.459925,6.459925,0,0,78,0,0
1061_qvkgen.exe,5.834647,6.097955,6.097955,0,0,109,0,0
2178_pwahelper.exe,6.5515,6.537776,6.537776,0,3,196,0,0
2179_cookie_exporter.exe,6.11278,6.443641,6.443641,0,2,71,0,0
2180_elevated_tracing_service.exe,6.586213,6.544775,6.544775,0,4,412,0,0
2181_elevation_service.exe,6.618575,6.602772,6.602772,0,4,236,0,0
2182_identity_helper.exe,6.553211,6.535444,6.535444,0,3,228,0,0
2183_mscopilot.exe,6.54897,6.539542,6.539542,0,5,262,0,0
2184_msedge.exe,6.487077,6.539527,6.539527,0,5,262,0,0
2161_elevated_tracing_service.exe,6.582745,6.543697,6.543697,0,4,413,0,0
2162_elevation_service.exe,6.618554,6.602763,6.602763,0,4,236,0,0
2163_identity_helper.exe,6.553222,6.535445,6.535445,0,3,228,0,0
2164_mscopilot.exe,6.562783,6.539632,6.539632,0,5,263,0,0
2165_msedge.exe,6.500327,6.539592,6.539592,0,5,263,0,0
2166_msedgewebview2.exe,6.544732,6.539651,6.539651,0,5,263,0,0
2167_msedge_proxy.exe,6.539282,6.533395,6.533395,0,3,206,0,0
2168_msedge_pwa_launcher.exe,6.584801,6.542173,6.578325,0,4,214,0,0
2169_notification_click_helper.exe,6.546541,6.524895,6.524895,0,4,212,0,0
2170_notification_helper.exe,6.546541,6.524895,6.524895,0,4,212,0,0
2171_pwahelper.exe,6.5515,6.537776,6.537776,0,3,196,0,0
2172_uc_connector.exe,6.608638,6.575731,6.575731,0,3,345,0,0
2175_setup.exe,6.524639,6.549425,6.549425,0,4,254,0,0
2176_msedge.exe,6.500327,6.539592,6.539592,0,5,263,0,0
2177_msedge_proxy.exe,6.539282,6.533395,6.533395,0,3,206,0,0
1076_testcon.exe,6.244609,6.201213,6.201213,0,0,1703,0,0
1049_qmlpreview.exe,5.87596,6.060466,6.060466,0,0,292,0,0
1048_qmlplugindump.exe,6.166232,6.117079,6.117079,0,0,397,0,0
1047_qmlmin.exe,5.477635,6.285905,6.285905,0,0,135,0,0
1046_qmllint.exe,5.968004,6.261231,6.261231,0,0,234,0,0
1045_qmlimportscanner.exe,5.828643,6.234108,6.234108,0,0,276,0,0
2147_DLPNativeHost.exe,6.422302,6.422583,6.422583,0,2,176,0,0
2149_HostExe.exe,6.44367,6.4264,6.4264,0,2,173,0,0
2150_MEDLP.exe,6.727319,6.484734,6.651384,0,2,429,0,0
2151_NetFilter.exe,6.431561,6.342621,6.342621,0,2,220,0,0
2152_PopupHandler.exe,6.437817,6.342351,6.342351,0,3,196,0,0
2153_UEMSProcessMonitor.exe,6.451194,6.352093,6.360432,0,2,287,0,0
2154_Utilprocess.exe,6.459354,6.421925,6.421925,0,2,182,0,0
2157_mscopilot.exe,6.562783,6.539632,6.539632,0,5,263,0,0
2158_mscopilot_proxy.exe,6.539282,6.533395,6.533395,0,3,206,0,0
2159_uc_connector.exe,6.608638,6.575731,6.575731,0,3,345,0,0
2160_cookie_exporter.exe,6.111937,6.443641,6.443641,0,2,71,0,0
1034_qdistancefieldgenerator.exe,5.896053,6.180327,6.180327,0,0,772,0,0
1033_qdelaunay.exe,6.509289,6.460075,6.460075,0,0,78,0,0
1032_qdbusxml2cpp.exe,5.859797,5.882549,5.882549,0,0,175,0,0
1031_qdbusviewer.exe,5.664947,6.055082,6.055082,0,0,793,0,0
1030_qdbuscpp2xml.exe,5.920587,6.343618,6.343618,0,0,210,0,0
1029_qdbus.exe,5.871173,5.997724,5.997724,0,0,217,0,0
2145_EDRDCManager.exe,6.65489,6.443315,6.650891,0,0,210,0,0
1060_QtWebEngineProcess.exe,6.603922,6.552796,6.552796,0,0,299,0,0
1058_qtpaths.exe,5.477409,5.788475,5.788475,0,0,93,0,0
1057_qtdiag.exe,5.811855,5.852751,5.852751,0,0,271,0,0
1056_qtattributionsscanner.exe,5.859077,5.986693,5.986693,0,0,202,0,0
1055_qscxmlc.exe,6.182675,6.218428,6.218428,0,0,291,0,0
1054_qmltyperegistrar.exe,5.989317,5.981771,5.981771,0,0,233,0,0
1053_qmltime.exe,5.369017,5.914171,5.914171,0,0,153,0,0
1051_qmlscene.exe,5.716213,5.996561,5.996561,0,0,309,0,0
1050_qmlprofiler.exe,6.111552,6.166372,6.166372,0,0,386,0,0
1015_pcre2grep.exe,6.395577,6.384707,6.384707,0,0,116,0,0
1013_pango-view.exe,5.76525,6.112082,6.112082,0,0,232,0,0
2114_driversetup32.exe,6.465109,6.531745,6.531745,0,0,71,0,0
2115_driversetup64.exe,6.255092,6.319502,6.319502,0,0,73,0,0
2119_uesFaService.exe,6.592142,6.677818,6.677818,0,0,66,0,0
2120_uesFaUser.exe,6.620566,6.624473,6.624473,0,0,175,0,0
1044_qmlformat.exe,5.899421,6.267562,6.267562,0,0,192,0,0
1043_qmleasing.exe,5.935457,6.144977,6.144977,0,0,681,0,0
1042_qmlcachegen.exe,6.06567,6.24481,6.24481,0,0,319,0,0
1041_qml.exe,5.440957,5.959283,5.959283,0,0,267,0,0
1040_qmake.exe,6.384674,6.32702,6.32702,0,2,151,0,0
1039_qlalr.exe,6.198241,6.20236,6.20236,0,0,148,0,0
1038_qhull.exe,6.443003,6.303288,6.303288,0,0,74,0,0
1037_qhelpgenerator.exe,6.125877,6.05292,6.05292,0,0,281,0,0
1036_qhalf.exe,6.506933,6.461742,6.461742,0,0,78,0,0
1035_qgltf.exe,6.468905,6.384968,6.384968,0,0,374,0,0
1895_text2pcap.exe,5.48515,6.132477,6.132477,0,0,199,0,0
1896_tshark.exe,5.997414,6.249862,6.249862,0,0,767,0,0
1900_msal.wsl.proxy.exe,6.439029,6.376039,6.376039,0,3,185,0,0
2109_drvforceupdate.exe,6.304675,6.395291,6.395291,0,0,109,0,0
2111_EMSTrustAgentInfoHldr.exe,5.576174,5.2865,5.806867,0,2,249,0,0
2112_devctrlaction32.exe,6.680327,6.635572,6.635572,0,0,158,0,0
2113_devctrlaction64.exe,6.408004,6.428747,6.428747,0,0,157,0,0
1028_qconvex.exe,6.507064,6.459109,6.459109,0,0,78,0,0
1026_psicc.exe,6.428975,6.522018,6.522018,0,2,85,0,0
1024_projsync.exe,6.249321,6.228058,6.228058,0,0,92,0,0
1023_projinfo.exe,6.202981,6.017536,6.017536,0,0,212,0,0
1022_proj.exe,5.719443,6.114837,6.114837,0,0,129,0,0
1021_ppm2tiff.exe,5.1281,6.057155,6.057155,0,0,64,0,0
1020_pngfix.exe,6.075417,6.281381,6.281381,0,0,88,0,0
1017_pixeltool.exe,5.780035,6.055978,6.055978,0,0,312,0,0
1016_pcre2test.exe,6.429808,6.41702,6.41702,0,0,96,0,0
1006_opj_compress.exe,6.281378,6.275493,6.275493,0,0,126,0,0
1306_lz4.exe,6.431872,6.403486,6.403486,0,0,103,0,0
1302_xgboost.exe,6.505147,6.38784,6.38784,0,0,362,0,0
1301_webpmux.exe,5.751109,6.033439,6.033439,0,0,81,0,0
1300_webpinfo.exe,5.871829,6.150465,6.150465,0,0,65,0,0
1299_img2webp.exe,5.909911,6.163838,6.163838,0,0,107,0,0
1298_dwebp.exe,5.793059,6.213902,6.213902,0,0,86,0,0
1882_WinRAR.exe,6.747352,6.534586,7.154581,0,2,510,0,0
1885_capinfos.exe,5.369136,6.013238,6.013238,0,0,143,0,0
1886_captype.exe,5.280403,5.917025,5.917025,0,0,87,0,0
1889_mergecap.exe,5.308846,5.93239,5.93239,0,0,111,0,0
1890_mmdbresolve.exe,5.391735,6.236816,6.236816,0,0,75,0,0
1891_randpkt.exe,5.310634,5.928321,5.928321,0,0,114,0,0
1892_rawshark.exe,5.533632,6.012547,6.012547,0,0,279,0,0
1893_reordercap.exe,5.299546,5.896312,5.896312,0,0,107,0,0
1894_sharkd.exe,5.951509,6.269283,6.269283,0,0,598,0,0
1297_cwebp.exe,5.933643,6.146231,6.146231,0,0,107,0,0
1293_tiffinfo.exe,5.329007,6.015831,6.015831,0,0,82,0,0
1292_tiffdump.exe,5.2648,5.972259,5.972259,0,0,62,0,0
1291_tiffdither.exe,5.220261,6.023024,6.023024,0,0,61,0,0
1290_tiffcrop.exe,6.296287,6.275364,6.275364,0,0,99,0,0
1289_tiffcp.exe,5.846425,6.100248,6.100248,0,0,90,0,0
1288_tiffcmp.exe,5.376725,6.110184,6.110184,0,0,55,0,0
1287_tiff2rgba.exe,5.112349,5.895536,5.895536,0,0,71,0,0
1286_tiff2ps.exe,6.049597,6.299618,6.299618,0,0,88,0,0
